image,noise_ratio,method,PSNR,SSIM,IEF
kodim12,0.4,DBRAMF W5×5,30.679034100681438,0.9333282466914821,140.6086427934064
kodim12,0.4,DBRAMF W7×7,30.679034100681438,0.9333282466914821,140.6086427934064
kodim12,0.5,DBRAMF W3×3,29.348580963335138,0.9057286697179424,129.54090157100936
kodim12,0.5,DBRAMF W5×5,29.349798202643157,0.9057289754231109,129.57721434577303
kodim12,0.5,DBRAMF W7×7,29.349798202643157,0.9057289754231109,129.57721434577303
kodim12,0.6,DBRAMF W3×3,27.89144015301163,0.8689637835548935,111.0753059260526
kodim12,0.6,DBRAMF W5×5,27.892310404027114,0.8689642574872148,111.09756572609358
kodim12,0.6,DBRAMF W7×7,27.892310404027114,0.8689642574872148,111.09756572609358
kodim12,0.7,DBRAMF W3×3,26.271139733701723,0.8216962888695427,89.25349919641425
kodim12,0.7,DBRAMF W5×5,26.27179490721555,0.8216968811999525,89.26696493042918
kodim12,0.7,DBRAMF W7×7,26.27179490721555,0.8216968811999525,89.26696493042918
kodim12,0.8,DBRAMF W3×3,24.22825599898016,0.7588077997618692,63.6717376898587
kodim12,0.8,DBRAMF W5×5,24.22825599898016,0.7588077997618692,63.6717376898587
kodim12,0.8,DBRAMF W7×7,24.22857811285048,0.7587940012124442,63.67646036337218
kodim12,0.9,DBRAMF W3×3,20.40928486239928,0.6545560645114189,29.734450510146516
kodim12,0.9,DBRAMF W5×5,20.40928486239928,0.6545560645114189,29.734450510146516
kodim12,0.9,DBRAMF W7×7,20.403158148312603,0.6544740717238803,29.692532860839876
kodim13,0.1,DBRAMF W3×3,28.642823925338856,0.9668476272908041,21.763584405178023
kodim13,0.1,DBRAMF W5×5,28.642823925338856,0.9668476272908041,21.763584405178023
kodim13,0.1,DBRAMF W7×7,28.642823925338856,0.9668476272908041,21.763584405178023
kodim13,0.2,DBRAMF W3×3,26.681570916757366,0.9347497064962149,27.810125674030505
kodim13,0.2,DBRAMF W5×5,26.681570916757366,0.9347497064962149,27.810125674030505
kodim13,0.2,DBRAMF W7×7,26.681570916757366,0.9347497064962149,27.810125674030505
kodim13,0.3,DBRAMF W3×3,25.095066187851806,0.8953112257825762,29.021561634775374
kodim13,0.3,DBRAMF W5×5,25.09507057992526,0.8953112283066765,29.021590984652065
kodim13,0.3,DBRAMF W7×7,25.09507057992526,0.8953112283066765,29.021590984652065
kodim13,0.4,DBRAMF W3×3,23.716090005477536,0.8469385759770832,28.174065900059812
kodim13,0.4,DBRAMF W5×5,23.716095440745377,0.8469385793545475,28.174101160395022
kodim13,0.4,DBRAMF W7×7,23.716095440745377,0.8469385793545475,28.174101160395022
kodim13,0.5,DBRAMF W3×3,22.459098870453623,0.785712095848828,26.372552839591464
kodim13,0.5,DBRAMF W5×5,22.459102939772922,0.7857120992492063,26.372577550563634
kodim13,0.5,DBRAMF W7×7,22.459102939772922,0.7857120992492063,26.372577550563634
kodim13,0.6,DBRAMF W3×3,21.160826633020005,0.7059253144634036,23.43346738835577
kodim13,0.6,DBRAMF W5×5,21.160829650848058,0.7059252888493797,23.43348367182307
kodim13,0.6,DBRAMF W7×7,21.160829650848058,0.7059252888493797,23.43348367182307
kodim13,0.7,DBRAMF W3×3,19.950856009066914,0.6051626356566622,20.686785285778033
kodim13,0.7,DBRAMF W5×5,19.950858511397954,0.6051625719092849,20.686797205155806
kodim13,0.7,DBRAMF W7×7,19.950858511397954,0.6051625719092849,20.686797205155806
kodim13,0.8,DBRAMF W3×3,18.600745985821433,0.47040453624536105,17.32692856073902
kodim13,0.8,DBRAMF W5×5,18.600745985821433,0.47040453624536105,17.32692856073902
kodim13,0.8,DBRAMF W7×7,18.600788493934456,0.4704039943920522,17.32709815502881
kodim13,0.9,DBRAMF W3×3,16.843902542816572,0.30295829528415547,13.000209705711297
kodim13,0.9,DBRAMF W5×5,16.843902542816572,0.30295829528415547,13.000209705711297
kodim13,0.9,DBRAMF W7×7,16.84407663813924,0.3029649464663482,13.00073085464647
kodim14,0.1,DBRAMF W3×3,33.00634154067431,0.9825413452239372,60.266402408922794
kodim14,0.1,DBRAMF W5×5,33.00634154067431,0.9825413452239372,60.266402408922794
kodim14,0.1,DBRAMF W7×7,33.00634154067431,0.9825413452239372,60.266402408922794
kodim14,0.2,DBRAMF W3×3,31.521113163737393,0.9629143879079025,85.71526721939017
kodim14,0.2,DBRAMF W5×5,31.521113163737393,0.9629143879079025,85.71526721939017
kodim14,0.2,DBRAMF W7×7,31.521113163737393,0.9629143879079025,85.71526721939017
kodim14,0.3,DBRAMF W3×3,30.150816193171586,0.9384172749434297,93.86860753570551
kodim14,0.3,DBRAMF W5×5,30.150819710270326,0.938417278977171,93.86868355446884
kodim14,0.3,DBRAMF W7×7,30.150819710270326,0.938417278977171,93.86868355446884
kodim14,0.4,DBRAMF W3×3,28.772786811685936,0.9060652061813732,90.97480412067796
kodim14,0.4,DBRAMF W5×5,28.77279116510611,0.9060652087849034,90.9748953149626
kodim14,0.4,DBRAMF W7×7,28.77279116510611,0.9060652087849034,90.9748953149626
kodim14,0.5,DBRAMF W3×3,27.372972560391823,0.8626416038456874,82.42623102995475
kodim14,0.5,DBRAMF W5×5,27.372975714300402,0.862641605911863,82.42629088908312
kodim14,0.5,DBRAMF W7×7,27.372975714300402,0.862641605911863,82.42629088908312
kodim14,0.6,DBRAMF W3×3,25.827689610276373,0.8026725828867668,69.25223191558631
kodim14,0.6,DBRAMF W5×5,25.82769181991248,0.8026725584230066,69.25226715026633
kodim14,0.6,DBRAMF W7×7,25.82769181991248,0.8026725584230066,69.25226715026633
kodim14,0.7,DBRAMF W3×3,24.24991014865526,0.7195923030587509,56.2684959621014
kodim14,0.7,DBRAMF W5×5,24.24991209192164,0.7195922607975235,56.26852113964922
kodim14,0.7,DBRAMF W7×7,24.24991209192164,0.7195922607975235,56.26852113964922
kodim14,0.8,DBRAMF W3×3,22.225666634096314,0.596306454328477,40.283372740206275
kodim14,0.8,DBRAMF W5×5,22.225666634096314,0.596306454328477,40.283372740206275
kodim14,0.8,DBRAMF W7×7,22.225660452571493,0.5963055290628618,40.28331540296125
kodim14,0.9,DBRAMF W3×3,19.43627858893023,0.42199317949987697,23.836935845663632
kodim14,0.9,DBRAMF W5×5,19.43627858893023,0.42199317949987697,23.836935845663632
kodim14,0.9,DBRAMF W7×7,19.43678643059615,0.4220295108199302,23.839723377514357
kodim15,0.1,DBRAMF W3×3,28.70838450812782,0.9794093741430676,26.781864492862322
kodim15,0.1,DBRAMF W5×5,28.70838450812782,0.9794093741430676,26.781864492862322
kodim15,0.1,DBRAMF W7×7,28.70838450812782,0.9794093741430676,26.781864492862322
kodim15,0.2,DBRAMF W3×3,26.81077834374438,0.9650379585686741,34.44996444450349
kodim15,0.2,DBRAMF W5×5,26.81077834374438,0.9650379585686741,34.44996444450349
kodim15,0.2,DBRAMF W7×7,26.81077834374438,0.9650379585686741,34.44996444450349
kodim15,0.3,DBRAMF W3×3,25.30090611767388,0.9497328741092677,36.3693482091674
kodim15,0.3,DBRAMF W5×5,25.300910722927984,0.9497328770882018,36.36938677520633
kodim15,0.3,DBRAMF W7×7,25.300910722927984,0.9497328770882018,36.36938677520633
kodim15,0.4,DBRAMF W3×3,24.819533877908167,0.9313241253059305,43.47695673208788
kodim15,0.4,DBRAMF W5×5,24.819540885445434,0.9313241383485777,43.47702688417431
kodim15,0.4,DBRAMF W7×7,24.819540885445434,0.9313241383485777,43.47702688417431
kodim15,0.5,DBRAMF W3×3,23.659208266629307,0.9079977295016315,41.6798979165113
kodim15,0.5,DBRAMF W5×5,23.659213631172822,0.9079977425477729,41.67994940087816
kodim15,0.5,DBRAMF W7×7,23.659213631172822,0.9079977425477729,41.67994940087816
kodim15,0.6,DBRAMF W3×3,22.75727229807671,0.8771002533914181,40.742795724658684
kodim15,0.6,DBRAMF W5×5,22.757276656597533,0.8771002809314481,40.742836613599295
kodim15,0.6,DBRAMF W7×7,22.757276656597533,0.8771002809314481,40.742836613599295
kodim15,0.7,DBRAMF W3×3,21.418590137581614,0.834681073124094,34.84264221004742
kodim15,0.7,DBRAMF W5×5,21.41859357541489,0.8346811086810643,34.84266979115821
kodim15,0.7,DBRAMF W7×7,21.41859357541489,0.8346811086810643,34.84266979115821
kodim15,0.8,DBRAMF W3×3,20.005181154564454,0.7718599713469658,28.754545416670208
kodim15,0.8,DBRAMF W5×5,20.005181154564454,0.7718599713469658,28.754545416670208
kodim15,0.8,DBRAMF W7×7,20.004655697608207,0.7718552164136264,28.75106658777955
kodim15,0.9,DBRAMF W3×3,17.29650630194112,0.65152799823718,17.329828770903507
kodim15,0.9,DBRAMF W5×5,17.29650630194112,0.65152799823718,17.329828770903507
kodim15,0.9,DBRAMF W7×7,17.295643728066825,0.6515188149698043,17.32638714919499
kodim16,0.1,DBRAMF W3×3,33.705188289973776,0.9831181045091917,67.24666366321546
kodim16,0.1,DBRAMF W5×5,33.705188289973776,0.9831181045091917,67.24666366321546
kodim16,0.1,DBRAMF W7×7,33.705188289973776,0.9831181045091917,67.24666366321546
kodim16,0.2,DBRAMF W3×3,32.68118460161479,0.9644463073920785,106.56018958858058
kodim16,0.2,DBRAMF W5×5,32.68118460161479,0.9644463073920785,106.56018958858058
kodim16,0.2,DBRAMF W7×7,32.68118460161479,0.9644463073920785,106.56018958858058
kodim16,0.3,DBRAMF W3×3,31.649962070008698,0.9412057593595569,126.06209355166162
kodim16,0.3,DBRAMF W5×5,31.649969272244473,0.941205776053038,126.0623026101946
kodim16,0.3,DBRAMF W7×7,31.649969272244473,0.941205776053038,126.0623026101946
kodim16,0.4,DBRAMF W3×3,30.598957008772324,0.9110146195925396,131.56281117979228
kodim16,0.4,DBRAMF W5×5,30.598965392503512,0.9110146483140604,131.56306515223596
kodim16,0.4,DBRAMF W7×7,30.598965392503512,0.9110146483140604,131.56306515223596
kodim16,0.5,DBRAMF W3×3,29.545158767595648,0.8739165269634177,128.99381557727978
kodim16,0.5,DBRAMF W5×5,29.545165345043756,0.8739165555793955,128.99401094028954
kodim16,0.5,DBRAMF W7×7,29.545165345043756,0.8739165555793955,128.99401094028954
kodim16,0.6,DBRAMF W3×3,28.429128782968377,0.825704592473233,119.87981759902365
kodim16,0.6,DBRAMF W5×5,28.429133869881934,0.8257045926366778,119.87995801495154
kodim16,0.6,DBRAMF W7×7,28.429133869881934,0.8257045926366778,119.87995801495154
kodim16,0.7,DBRAMF W3×3,27.177687559693155,0.7628217066619363,104.85853559922592
kodim16,0.7,DBRAMF W5×5,27.177691373073923,0.7628217037959574,104.85862767170552
kodim16,0.7,DBRAMF W7×7,27.177691373073923,0.7628217037959574,104.85862767170552
kodim16,0.8,DBRAMF W3×3,25.593685640502777,0.678425057463846,83.26732177354292
kodim16,0.8,DBRAMF W5×5,25.593685640502777,0.678425057463846,83.26732177354292
kodim16,0.8,DBRAMF W7×7,25.59372148034673,0.6784253580473169,83.26800893404281
kodim16,0.9,DBRAMF W3×3,23.202063152960307,0.5658321802747586,54.02730456480404
kodim16,0.9,DBRAMF W5×5,23.202063152960307,0.5658321802747586,54.02730456480404
kodim16,0.9,DBRAMF W7×7,23.202168743577506,0.5658446813725189,54.02861815409043
kodim17,0.1,DBRAMF W3×3,40.537189941063446,0.9915198413355016,366.17252125235177
kodim17,0.1,DBRAMF W5×5,40.537189941063446,0.9915198413355016,366.17252125235177
kodim17,0.1,DBRAMF W7×7,40.537189941063446,0.9915198413355016,366.17252125235177
kodim17,0.2,DBRAMF W3×3,37.08391897544643,0.9808178518978606,331.1667179253829
kodim17,0.2,DBRAMF W5×5,37.08391897544643,0.9808178518978606,331.1667179253829
kodim17,0.2,DBRAMF W7×7,37.08391897544643,0.9808178518978606,331.1667179253829
kodim17,0.3,DBRAMF W3×3,34.65681402438052,0.9668032658839193,284.08076766381595
kodim17,0.3,DBRAMF W5×5,34.65721804057854,0.9668033512819123,284.1071964063399
kodim17,0.3,DBRAMF W7×7,34.65721804057854,0.9668033512819123,284.1071964063399
kodim17,0.4,DBRAMF W3×3,32.54847680041902,0.9473633328850353,233.12745781474283
kodim17,0.4,DBRAMF W5×5,32.548741010733124,0.9473634640159276,233.14164094510005
kodim17,0.4,DBRAMF W7×7,32.548741010733124,0.9473634640159276,233.14164094510005
kodim17,0.5,DBRAMF W3×3,30.698917162871616,0.9214340670512882,190.4961031676449
kodim17,0.5,DBRAMF W5×5,30.699089742377865,0.9214341989009421,190.5036732331214
kodim17,0.5,DBRAMF W7×7,30.699089742377865,0.9214341989009421,190.5036732331214
kodim17,0.6,DBRAMF W3×3,28.79984444662233,0.8828176379856625,147.64962290487918
kodim17,0.6,DBRAMF W5×5,28.799955252093703,0.8828177760733911,147.6533900710432
kodim17,0.6,DBRAMF W7×7,28.799955252093703,0.8828177760733911,147.6533900710432
kodim17,0.7,DBRAMF W3×3,26.80802342116388,0.824569496694604,108.74744851782575
kodim17,0.7,DBRAMF W5×5,26.808223459611643,0.8245700443974794,108.75245760099553
kodim17,0.7,DBRAMF W7×7,26.808223459611643,0.8245700443974794,108.75245760099553
kodim17,0.8,DBRAMF W3×3,24.421422812242675,0.7310442095234247,71.79437668972587
kodim17,0.8,DBRAMF W5×5,24.42085319690146,0.7310406660741201,71.78496084441448
kodim17,0.8,DBRAMF W7×7,24.42085319690146,0.7310406660741201,71.78496084441448
kodim17,0.9,DBRAMF W3×3,21.048386592639933,0.5721900667374817,37.15998929830808
kodim17,0.9,DBRAMF W5×5,21.048386592639933,0.5721900667374817,37.15998929830808
kodim17,0.9,DBRAMF W7×7,21.048386592639933,0.5721900667374817,37.15998929830808
kodim18,0.1,DBRAMF W3×3,33.23395203517717,0.9824540628351164,67.40447757629462
kodim18,0.1,DBRAMF W5×5,33.23395203517717,0.9824540628351164,67.40447757629462
kodim18,0.1,DBRAMF W7×7,33.23395203517717,0.9824540628351164,67.40447757629462
kodim18,0.2,DBRAMF W3×3,30.97765306076502,0.962530083716164,80.32238729920745
kodim18,0.2,DBRAMF W5×5,30.97765306076502,0.962530083716164,80.32238729920745
kodim18,0.2,DBRAMF W7×7,30.97765306076502,0.962530083716164,80.32238729920745
kodim18,0.3,DBRAMF W3×3,29.35199536064543,0.9385603257467137,82.84776838064569
kodim18,0.3,DBRAMF W5×5,29.3531181379913,0.9385626921919047,82.8691897033979
kodim18,0.3,DBRAMF W7×7,29.3531181379913,0.9385626921919047,82.8691897033979
kodim18,0.4,DBRAMF W3×3,27.82730207133568,0.9076412590189284,77.79332269773944
kodim18,0.4,DBRAMF W5×5,27.828096314327144,0.9076436953912721,77.80755093550833
kodim18,0.4,DBRAMF W7×7,27.828096314327144,0.9076436953912721,77.80755093550833
kodim18,0.5,DBRAMF W3×3,26.548407352043363,0.8680614004310034,72.4188450643998
kodim18,0.5,DBRAMF W5×5,26.548998986949425,0.8680638643553267,72.42871128119857
kodim18,0.5,DBRAMF W7×7,26.548998986949425,0.8680638643553267,72.42871128119857
kodim18,0.6,DBRAMF W3×3,25.168523526949322,0.8132217261521548,63.171063706053324
kodim18,0.6,DBRAMF W5×5,25.168954110420213,0.8132242797760801,63.17732714375469
kodim18,0.6,DBRAMF W7×7,25.168954110420213,0.8132242797760801,63.17732714375469
kodim18,0.7,DBRAMF W3×3,23.675542651510607,0.7363664144857844,52.23629229155346
kodim18,0.7,DBRAMF W5×5,23.676153072216692,0.7363741588977215,52.243634856731454
kodim18,0.7,DBRAMF W7×7,23.676153072216692,0.7363741588977215,52.243634856731454
kodim18,0.8,DBRAMF W3×3,21.972975814064167,0.6262359867483794,40.33007503939167
kodim18,0.8,DBRAMF W5×5,21.97369167280232,0.6262511360733821,40.336723297053645
kodim18,0.8,DBRAMF W7×7,21.97369167280232,0.6262511360733821,40.336723297053645
kodim18,0.9,DBRAMF W3×3,19.566532932580966,0.470517636572794,26.066694606761136
kodim18,0.9,DBRAMF W5×5,19.566532932580966,0.470517636572794,26.066694606761136
kodim18,0.9,DBRAMF W7×7,19.566532932580966,0.470517636572794,26.066694606761136
kodim19,0.1,DBRAMF W3×3,37.04620243296251,0.9848819508620432,145.20013336835936
kodim19,0.1,DBRAMF W5×5,37.04620243296251,0.9848819508620432,145.20013336835936
kodim19,0.1,DBRAMF W7×7,37.04620243296251,0.9848819508620432,145.20013336835936
kodim19,0.2,DBRAMF W3×3,33.316135951255596,0.9665166023861391,122.40802352845006
kodim19,0.2,DBRAMF W5×5,33.316135951255596,0.9665166023861391,122.40802352845006
kodim19,0.2,DBRAMF W7×7,33.316135951255596,0.9665166023861391,122.40802352845006
kodim19,0.3,DBRAMF W3×3,30.767762789564124,0.9435396660982461,102.23574133732406
kodim19,0.3,DBRAMF W5×5,30.76798839808233,0.9435404766779893,102.24105244630249
kodim19,0.3,DBRAMF W7×7,30.76798839808233,0.9435404766779893,102.24105244630249
kodim19,0.4,DBRAMF W3×3,28.79367729915011,0.914727868571407,86.56987884887187
kodim19,0.4,DBRAMF W5×5,28.793815867208288,0.9147284834355276,86.57264103257042
kodim19,0.4,DBRAMF W7×7,28.793815867208288,0.9147284834355276,86.57264103257042
kodim19,0.5,DBRAMF W3×3,27.03166476972929,0.8782598315735205,72.09312056097629
kodim19,0.5,DBRAMF W5×5,27.031757124549554,0.8782604599122633,72.0946536723244
kodim19,0.5,DBRAMF W7×7,27.031757124549554,0.8782604599122633,72.0946536723244
kodim19,0.6,DBRAMF W3×3,25.395326709724433,0.8300401464870713,59.42303001479759
kodim19,0.6,DBRAMF W5×5,25.39539001222661,0.8300408208300685,59.423896167617485
kodim19,0.6,DBRAMF W7×7,25.39539001222661,0.8300408208300685,59.423896167617485
kodim19,0.7,DBRAMF W3×3,23.795001137366732,0.76704055477068,47.95298860338923
kodim19,0.7,DBRAMF W5×5,23.7950300330306,0.7670390028676193,47.95330765834099
kodim19,0.7,DBRAMF W7×7,23.7950300330306,0.7670390028676193,47.95330765834099
kodim19,0.8,DBRAMF W3×3,21.851891266842106,0.6756791088207373,35.047523853111
kodim19,0.8,DBRAMF W5×5,21.851947516566412,0.6756617046586718,35.047977790796935
kodim19,0.8,DBRAMF W7×7,21.851947516566412,0.6756617046586718,35.047977790796935
kodim19,0.9,DBRAMF W3×3,19.407554708201175,0.5380188669180225,22.45174195576819
kodim19,0.9,DBRAMF W5×5,19.407554708201175,0.5380188669180225,22.45174195576819
kodim19,0.9,DBRAMF W7×7,19.407554708201175,0.5380188669180225,22.45174195576819
kodim20,0.1,DBRAMF W3×3,26.997854753182096,0.9619697100308846,20.257600504370828
kodim20,0.1,DBRAMF W5×5,26.997854753182096,0.9619697100308846,20.257600504370828
kodim20,0.1,DBRAMF W7×7,26.997854753182096,0.9619697100308846,20.257600504370828
kodim20,0.2,DBRAMF W3×3,24.136185685289583,0.9365689098878969,20.832521798356627
kodim20,0.2,DBRAMF W5×5,24.136185685289583,0.9365689098878969,20.832521798356627
kodim20,0.2,DBRAMF W7×7,24.136185685289583,0.9365689098878969,20.832521798356627
kodim20,0.3,DBRAMF W3×3,22.656504207171967,0.9106857058455377,22.23877340844216
kodim20,0.3,DBRAMF W5×5,22.65673016688401,0.9106874903564385,22.239930502941913
kodim20,0.3,DBRAMF W7×7,22.65673016688401,0.9106874903564385,22.239930502941913
kodim20,0.4,DBRAMF W3×3,21.10354865110782,0.8862579131282682,20.732805762220067
kodim20,0.4,DBRAMF W5×5,21.10389359861699,0.8862612753734647,20.734452574240926
kodim20,0.4,DBRAMF W7×7,21.10389359861699,0.8862612753734647,20.734452574240926
kodim20,0.5,DBRAMF W3×3,18.77149877510863,0.849951631615222,15.136298960872331
kodim20,0.5,DBRAMF W5×5,18.771700398474064,0.849954993860418,15.137001687364682
kodim20,0.5,DBRAMF W7×7,18.771700398474064,0.849954993860418,15.137001687364682
kodim20,0.6,DBRAMF W3×3,17.864347606092934,0.8158961296027747,14.725648348752971
kodim20,0.6,DBRAMF W5×5,17.86451122136629,0.8158994345037001,14.726203130465711
kodim20,0.6,DBRAMF W7×7,17.86451122136629,0.8158994345037001,14.726203130465711
kodim20,0.7,DBRAMF W3×3,16.79608602845217,0.7677124777873436,13.446030176901399
kodim20,0.7,DBRAMF W5×5,16.796196363772932,0.7677143574585026,13.446371786330053
kodim20,0.7,DBRAMF W7×7,16.796196363772932,0.7677143574585026,13.446371786330053
kodim20,0.8,DBRAMF W3×3,16.216462136765966,0.6994376161560528,13.45071279773052
kodim20,0.8,DBRAMF W5×5,16.216462136765966,0.6994376161560528,13.45071279773052
kodim20,0.8,DBRAMF W7×7,16.217366614970732,0.6995363981351919,13.453514386057083
kodim20,0.9,DBRAMF W3×3,14.050512637922186,0.5909276564419824,9.19647798517206
kodim20,0.9,DBRAMF W5×5,14.050512637922186,0.5909276564419824,9.19647798517206
kodim20,0.9,DBRAMF W7×7,14.0524249884057,0.5913749049197565,9.200528407750319
kodim21,0.1,DBRAMF W3×3,33.43351691825343,0.9854378726670553,61.93835977939498
kodim21,0.1,DBRAMF W5×5,33.43351691825343,0.9854378726670553,61.93835977939498
kodim21,0.1,DBRAMF W7×7,33.43351691825343,0.9854378726670553,61.93835977939498
kodim21,0.2,DBRAMF W3×3,31.52055121297924,0.9695894664960594,79.59788706865301
kodim21,0.2,DBRAMF W5×5,31.52055121297924,0.9695894664960594,79.59788706865301
kodim21,0.2,DBRAMF W7×7,31.52055121297924,0.9695894664960594,79.59788706865301
kodim21,0.3,DBRAMF W3×3,29.79060762616004,0.9493774053373658,80.17370048144258
kodim21,0.3,DBRAMF W5×5,29.79061037774287,0.9493774580586991,80.1737512775399
kodim21,0.3,DBRAMF W7×7,29.79061037774287,0.9493774580586991,80.1737512775399
kodim21,0.4,DBRAMF W3×3,28.20694554552191,0.9232465365133163,74.20247876913756
kodim21,0.4,DBRAMF W5×5,28.206948917531083,0.9232465896661647,74.20253638247289
kodim21,0.4,DBRAMF W7×7,28.206948917531083,0.9232465896661647,74.20253638247289
kodim21,0.5,DBRAMF W3×3,26.721594990119655,0.8886018589041772,65.77411267035409
kodim21,0.5,DBRAMF W5×5,26.721597385385067,0.8886019124307318,65.77414894677642
kodim21,0.5,DBRAMF W7×7,26.721597385385067,0.8886019124307318,65.77414894677642
kodim21,0.6,DBRAMF W3×3,25.11833435611301,0.841633591479682,54.50748338016544
kodim21,0.6,DBRAMF W5×5,25.118336011987985,0.8416336320925702,54.50750416274468
kodim21,0.6,DBRAMF W7×7,25.118336011987985,0.8416336320925702,54.50750416274468
kodim21,0.7,DBRAMF W3×3,23.48699854106004,0.7779748022999524,43.68045289094453
kodim21,0.7,DBRAMF W5×5,23.48699835150182,0.7779748011703157,43.68045098440669
kodim21,0.7,DBRAMF W7×7,23.48699835150182,0.7779748011703157,43.68045098440669
kodim21,0.8,DBRAMF W3×3,21.579938782551316,0.689842688717089,32.19881934837941
kodim21,0.8,DBRAMF W5×5,21.579938782551316,0.689842688717089,32.19881934837941
kodim21,0.8,DBRAMF W7×7,21.579951099348776,0.6898458579770674,32.198910665887546
kodim21,0.9,DBRAMF W3×3,18.893859463390772,0.5674071513661395,19.506034730203943
kodim21,0.9,DBRAMF W5×5,18.893859463390772,0.5674071513661395,19.506034730203943
kodim21,0.9,DBRAMF W7×7,18.893911838641294,0.5674311105878959,19.50626997141899
kodim22,0.1,DBRAMF W3×3,34.14856684943365,0.9830361209272146,72.85510179455298
kodim22,0.1,DBRAMF W5×5,34.14856684943365,0.9830361209272146,72.85510179455298
kodim22,0.1,DBRAMF W7×7,34.14856684943365,0.9830361209272146,72.85510179455298
kodim22,0.2,DBRAMF W3×3,32.75846868392951,0.9654156583498734,105.54440039587612
kodim22,0.2,DBRAMF W5×5,32.75846868392951,0.9654156583498734,105.54440039587612
kodim22,0.2,DBRAMF W7×7,32.75846868392951,0.9654156583498734,105.54440039587612
kodim22,0.3,DBRAMF W3×3,31.459226506584812,0.943908253088878,117.54179761755042
kodim22,0.3,DBRAMF W5×5,31.460212759197272,0.9439089714798703,117.56849357473729
kodim22,0.3,DBRAMF W7×7,31.460212759197272,0.9439089714798703,117.56849357473729
kodim22,0.4,DBRAMF W3×3,30.09181380720523,0.9162007445767256,114.08871991865462
kodim22,0.4,DBRAMF W5×5,30.0931326432943,0.9162023713289337,114.12337086997033
kodim22,0.4,DBRAMF W7×7,30.0931326432943,0.9162023713289337,114.12337086997033
kodim22,0.5,DBRAMF W3×3,28.823204226316715,0.8806463607415165,106.4177452589761
kodim22,0.5,DBRAMF W5×5,28.824188947226,0.8806479876766582,106.44187719350533
kodim22,0.5,DBRAMF W7×7,28.824188947226,0.8806479876766582,106.44187719350533
kodim22,0.6,DBRAMF W3×3,27.64958969223408,0.8342105225226879,97.42920008403534
kodim22,0.6,DBRAMF W5×5,27.650341211375363,0.834212027745864,97.44606104988246
kodim22,0.6,DBRAMF W7×7,27.650341211375363,0.834212027745864,97.44606104988246
kodim22,0.7,DBRAMF W3×3,26.26096046926953,0.7689672891319528,82.59193607753056
kodim22,0.7,DBRAMF W5×5,26.26153374506959,0.7689684576256124,82.60283906740207
kodim22,0.7,DBRAMF W7×7,26.26153374506959,0.7689684576256124,82.60283906740207
kodim22,0.8,DBRAMF W3×3,24.685496759240664,0.6780521846195079,65.6820637380385
kodim22,0.8,DBRAMF W5×5,24.685496759240664,0.6780521846195079,65.6820637380385
kodim22,0.8,DBRAMF W7×7,24.688286672271047,0.6780587298767752,65.72427153133455
kodim22,0.9,DBRAMF W3×3,22.213423213771932,0.542018909931384,41.82878832125228
kodim22,0.9,DBRAMF W5×5,22.213423213771932,0.542018909931384,41.82878832125228
kodim22,0.9,DBRAMF W7×7,22.216742903273357,0.5420902568378542,41.860773916187
kodim23,0.1,DBRAMF W3×3,34.46579029115551,0.9922043738957637,80.35717255680878
kodim23,0.1,DBRAMF W5×5,34.46579029115551,0.9922043738957637,80.35717255680878
kodim23,0.1,DBRAMF W7×7,34.46579029115551,0.9922043738957637,80.35717255680878
kodim23,0.2,DBRAMF W3×3,33.81994275080146,0.9855594814216376,139.0424659798836
kodim23,0.2,DBRAMF W5×5,33.81994275080146,0.9855594814216376,139.0424659798836
kodim23,0.2,DBRAMF W7×7,33.81994275080146,0.9855594814216376,139.0424659798836
kodim23,0.3,DBRAMF W3×3,33.07191742296651,0.9774379453881963,176.05868673236208
kodim23,0.3,DBRAMF W5×5,33.07191880120562,0.9774379467722196,176.05874260482136
kodim23,0.3,DBRAMF W7×7,33.07191880120562,0.9774379467722196,176.05874260482136
kodim23,0.4,DBRAMF W3×3,31.90364356151184,0.9660049038490371,179.34191747037931
kodim23,0.4,DBRAMF W5×5,31.903655672945725,0.9660049084989606,179.34241761277022
kodim23,0.4,DBRAMF W7×7,31.903655672945725,0.9660049084989606,179.34241761277022
kodim23,0.5,DBRAMF W3×3,30.816879935885662,0.9518528903892051,174.52546703384886
kodim23,0.5,DBRAMF W5×5,30.816889366045768,0.9518528950391287,174.52584599442787
kodim23,0.5,DBRAMF W7×7,30.816889366045768,0.9518528950391287,174.52584599442787
kodim23,0.6,DBRAMF W3×3,29.42031850479438,0.9317786886205891,151.4073217062375
kodim23,0.6,DBRAMF W5×5,29.420325341750516,0.9317786416478311,151.4075600620248
kodim23,0.6,DBRAMF W7×7,29.420325341750516,0.9317786416478311,151.4075600620248
kodim23,0.7,DBRAMF W3×3,28.01839879527485,0.9017784268490917,127.94069494334852
kodim23,0.7,DBRAMF W5×5,28.018406544272565,0.9017783629500186,127.94092322463658
kodim23,0.7,DBRAMF W7×7,28.018406544272565,0.9017783629500186,127.94092322463658
kodim23,0.8,DBRAMF W3×3,26.050225977730683,0.8483563714867821,92.98237747352417
kodim23,0.8,DBRAMF W5×5,26.050225977730683,0.8483563714867821,92.98237747352417
kodim23,0.8,DBRAMF W7×7,26.050440025956632,0.8483571859006085,92.98696035547336
